,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
1683,ICAD,icad inc.,10.65,243891304.8,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/icad,
6658,UFI,"Unifi, Inc.",13.2,243494512.8,,,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi,
2394,NATR,"Nature&#39;s Sunshine Products, Inc.",12.48,243494334.72,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/natr,
4452,CNF,CNFinance Holdings Limited,3.545,243123764.29,,2018.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/cnf,
5284,VTN,Invesco Trust  for Investment Grade New York Municipal,12.47,242887579.91,,,,,https://old.nasdaq.com/symbol/vtn,
2471,NNBR,"NN, Inc.",5.68,242803618.88,,1994.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/nnbr,
4412,CINR,Ciner Resources LP,12.28,242742873.8,,2013.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/cinr,
6313,SM,SM Energy Company,2.12,242652853.16,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/sm,
3295,JYNT,The Joint Corp.,17.3,242387116.8,,2014.0,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/jynt,
2892,RBNC,"Reliant Bancorp, Inc.",14.92,242368686.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/rbnc,
199,AMNB,"American National Bankshares, Inc.",22.1,242311472.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/amnb,
7087,NOG,"Northern Oil and Gas, Inc.",0.5552,242311440.808,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nog,
2187,MCBC,Macatawa Bank Corporation,7.1,242215797.1,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mcbc,
1579,HAYN,"Haynes International, Inc.",19.28,242097436.88,,2007.0,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/hayn,
648,CNTG,Centogene N.V.,11.07,242005033.8,,2019.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cntg,
1148,FDUS,Fidus Investment Corporation,9.89,241685886.0,,2011.0,,,https://old.nasdaq.com/symbol/fdus,
3527,VRCA,Verrica Pharmaceuticals Inc.,9.36,241623654.48,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vrca,
3468,VALU,"Value Line, Inc.",25.08,241004052.96,,1983.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/valu,
7132,SMTS,Sierra Metals Inc.,1.48,240959619.92,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/smts,
486,BLNK,Blink Charging Co.,7.61,240678547.76,,,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/blnk,
5999,PHT,Pioneer High Income Trust,8.22,240285157.62,,,,,https://old.nasdaq.com/symbol/pht,
2291,MVIS,"Microvision, Inc.",1.67,240240204.7,,1996.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/mvis,
944,DMRC,Digimarc Corporation,18.96,239985252.0,,,Technology,EDP Services,https://old.nasdaq.com/symbol/dmrc,
2008,KALV,"KalVista Pharmaceuticals, Inc.",13.39,239782215.01,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kalv,
3824,ALTG,Alta Equipment Group Inc.,8.12,239632235.08,,2019.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/altg,
1125,FLMN,Falcon Minerals Corporation,2.78,239143172.72,,2017.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/flmn,
5976,PZC,PIMCO California Municipal Income Fund III,10.695,239140200.0,,2002.0,,,https://old.nasdaq.com/symbol/pzc,
2822,PCYO,Pure Cycle Corporation,10.01,238774515.98,,,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/pcyo,
2027,KZR,"Kezar Life Sciences, Inc.",5.16,238682425.44,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/kzr,
5316,JOF,Japan Smaller Capitalization Fund Inc,8.42,238571379.06,,1990.0,,,https://old.nasdaq.com/symbol/jof,
1146,FDBC,"Fidelity D & D Bancorp, Inc.",47.91,238484002.5,,,Finance,Major Banks,https://old.nasdaq.com/symbol/fdbc,
6711,VNTR,Venator Materials PLC,2.23,238021039.16,,2017.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr,
1420,GLAD,Gladstone Capital Corporation,7.63,237999835.57,,2001.0,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/glad,
867,CCRN,"Cross Country Healthcare, Inc.",6.335,237979076.93,,2001.0,Technology,Professional Services,https://old.nasdaq.com/symbol/ccrn,
2590,OESX,"Orion Energy Systems, Inc.",7.77,237955387.53,,2015.0,Consumer Durables,Building Products,https://old.nasdaq.com/symbol/oesx,
4281,CPE,Callon Petroleum Company,5.98,237691048.66,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cpe,
1596,HEBT,"Hebron Technology Co., Ltd.",13.49,237673686.41,,2016.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/hebt,
263,AAOI,"Applied Optoelectronics, Inc.",10.43,237532434.09,,2013.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/aaoi,
2779,PRTH,"Priority Technology Holdings, Inc.",3.53,237100664.31,,2016.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/prth,
5918,PKE,Park Aerospace Corp.,11.61,236628355.86,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/pke,
1321,FLNT,"Fluent, Inc.",3.1,236572023.6,,,Consumer Services,Advertising,https://old.nasdaq.com/symbol/flnt,
1130,FMAO,"Farmers & Merchants Bancorp, Inc.",21.15,235378878.75,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fmao,
5024,GNE,Genie Energy Ltd.,9.02,235373030.42,,2011.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/gne,
2679,PNNT,PennantPark Investment Corporation,3.51,235328318.55,,2007.0,,,https://old.nasdaq.com/symbol/pnnt,
2149,LQDT,"Liquidity Services, Inc.",6.91,235251599.54,,2006.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/lqdt,
5631,IIF,"Morgan Stanley India Investment Fund, Inc.",17.66,235184065.46,,1994.0,,,https://old.nasdaq.com/symbol/iif,
6218,RYI,Ryerson Holding Corporation,6.16,234803165.52,,2014.0,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/ryi,
6380,SRT,"StarTek, Inc.",5.81,234042120.97,,1997.0,Technology,Professional Services,https://old.nasdaq.com/symbol/srt,
4719,ETX           ,Eaton Vance Municipal Income 2028 Term Trust,21.58,233968331.48,,2013.0,,,https://old.nasdaq.com/symbol/etx,
179,AMRK,"A-Mark Precious Metals, Inc.",33.24,233846358.36,,,Basic Industries,Other Specialty Stores,https://old.nasdaq.com/symbol/amrk,
1638,HBCP,"Home Bancorp, Inc.",26.1,233742334.5,,,Finance,Banks,https://old.nasdaq.com/symbol/hbcp,
2795,PTAC,PropTech Acquisition Corporation,10.84,233737500.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/ptac,
5101,GHL,"Greenhill & Co., Inc.",12.32,233631145.44,,2004.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ghl,
4906,FEI           ,First Trust MLP and Energy Income Fund,4.97,233625982.8,,2012.0,,,https://old.nasdaq.com/symbol/fei,
2047,KWEB,KraneShares Trust KraneShares CSI China Internet ETF,68.52,232968000.0,,,,,https://old.nasdaq.com/symbol/kweb,
379,AXTI,AXT Inc,5.68,232863760.88,,1998.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/axti,
3690,YRCW,"YRC Worldwide, Inc.",4.37,232849760.26,,,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/yrcw,
5827,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,13.53,232604485.74,,,,,https://old.nasdaq.com/symbol/spxx,
5674,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",10.32,232451199.12,,2012.0,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/ngvc,
1367,FULC,"Fulcrum Therapeutics, Inc.",8.43,231427491.78,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/fulc,
3513,VSTM,"Verastem, Inc.",1.36,230563907.6,,2012.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/vstm,
2232,MTRX,Matrix Service Company,8.71,230468307.16,,1990.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/mtrx,
6244,SCPE,SC Health Corporation,10.1,230406250.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/scpe,
7168,UEC,Uranium Energy Corp.,1.25,230234900.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/uec,
3524,VERI,"Veritone, Inc.",8.33,229931065.77,,2017.0,Technology,EDP Services,https://old.nasdaq.com/symbol/veri,
2882,RDVT,"Red Violet, Inc.",18.92,229642937.92,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rdvt,
4036,BMRG,B. Riley Principal Merger Corp. II,10.18,229304500.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/bmrg,
1089,EVLO,"Evelo Biosciences, Inc.",4.97,229299115.71,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/evlo,
5536,MLP,"Maui Land & Pineapple Company, Inc.",11.83,229126728.74,,,Finance,Real Estate,https://old.nasdaq.com/symbol/mlp,
6823,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,21.12,228930620.16,,2009.0,,,https://old.nasdaq.com/symbol/igi,
5267,VBF,Invesco Bond Fund,20.09,228757436.88,,,,,https://old.nasdaq.com/symbol/vbf,
1139,FTHM,Fathom Holdings Inc.,16.76,228612785.56,,2020.0,Finance,Real Estate,https://old.nasdaq.com/symbol/fthm,
2331,MNCL,Monocle Acquisition Corporation,10.25,228370000.0,,2019.0,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/mncl,
578,CLMT,"Calumet Specialty Products Partners, L.P.",2.92,227779978.64,,2006.0,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/clmt,
139,ALCO,"Alico, Inc.",30.39,227671000.38,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/alco,
5036,GIX,"GigCapital2, Inc.",10.23,227566350.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/gix,
598,CSTR,"CapStar Financial Holdings, Inc.",10.36,227233722.52,,2016.0,Finance,Major Banks,https://old.nasdaq.com/symbol/cstr,
6939,CMCL,Caledonia Mining Corporation Plc,18.75,227227931.25,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/cmcl,
4724,EVF,Eaton Vance Senior Income Trust,6.0,227199642.0,,1998.0,,,https://old.nasdaq.com/symbol/evf,
3054,SILC,Silicom Ltd,31.6,226753194.4,,,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/silc,
1166,FNLC,"First Bancorp, Inc (ME)",20.71,226565515.39,,,Finance,Major Banks,https://old.nasdaq.com/symbol/fnlc,
6549,TLYS,"Tilly&#39;s, Inc.",7.59,226027900.23,,2012.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlys,
2504,NUZE,"NuZee, Inc.",15.51,225945880.05,,,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/nuze,
1403,GNUS,"Genius Brands International, Inc.",1.03,225600794.94,,,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/gnus,
2622,PTSI,"P.A.M. Transportation Services, Inc.",39.01,225318093.06,,1986.0,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ptsi,
2880,RRGB,"Red Robin Gourmet Burgers, Inc.",14.49,225188437.95,,2002.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/rrgb,
3254,TELA,"TELA Bio, Inc.",15.61,225005568.34,,2019.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tela,
2719,PBFS,"Pioneer Bancorp, Inc.",8.65,224706923.35,,2019.0,Finance,Banks,https://old.nasdaq.com/symbol/pbfs,
4922,FLC,Flaherty & Crumrine Total Return Fund Inc,22.49,224698781.97,,2003.0,,,https://old.nasdaq.com/symbol/flc,
6970,DHY,Credit Suisse High Yield Bond Fund,2.17,224611062.34,,1998.0,,,https://old.nasdaq.com/symbol/dhy,
5825,JRS,Nuveen Real Estate Fund,7.77,224494499.67,,2001.0,,,https://old.nasdaq.com/symbol/jrs,
2807,PTVCA,Protective Insurance Corporation,15.75,223861239.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ptvca,
3624,WHF,"WhiteHorse Finance, Inc.",10.89,223746288.48,,,,,https://old.nasdaq.com/symbol/whf,
5783,JCO,Nuveen Credit Opportunities 2022 Target Term Fund,8.06,223591919.98,,2017.0,,,https://old.nasdaq.com/symbol/jco,
3314,RACA,Therapeutics Acquisition Corp.,12.81,223323135.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/raca,
888,CYBE,CyberOptics Corporation,30.79,223319377.36,,1987.0,Capital Goods,Electronic Components,https://old.nasdaq.com/symbol/cybe,
2148,LQDA,"Liquidia Technologies, Inc.",5.91,223101849.9,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/lqda,
5495,MGU,Macquarie Global Infrastructure Total Return Fund Inc.,17.89,223057761.77,,2005.0,,,https://old.nasdaq.com/symbol/mgu,
6914,AUG,Auryn Resources Inc.,2.07,222759394.38,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/aug,
3676,XOMA,XOMA Corporation,20.17,222235944.31,,1986.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/xoma,
5096,AJX,Great Ajax Corp.,9.68,221917901.04,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ajx,
2128,LCUT,"Lifetime Brands, Inc.",10.19,221823460.6,,1991.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lcut,
1102,ROBO,Exchange Traded Concepts Trust ROBO Global Robotics and Automa,48.2,221720000.0,,,,,https://old.nasdaq.com/symbol/robo,
3349,TRNS,"Transcat, Inc.",29.9,221664696.5,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/trns,
2734,PYPD,PolyPid Ltd.,13.0,221603863.0,,2020.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/pypd,
3618,WPRT,Westport Fuel Systems Inc,1.62,221546994.48,,,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wprt,
6997,UUUU,Energy Fuels Inc,1.76,220990207.68,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/uuuu,
1530,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,37.55,220840224.05,5881231.0,2006.0,Transportation,Aerospace,https://old.nasdaq.com/symbol/omab,
4157,MHD,"Blackrock MuniHoldings Fund, Inc.",15.52,220534885.44,,1997.0,,,https://old.nasdaq.com/symbol/mhd,
3150,SRAC,Stable Road Acquisition Corp.,9.965,220301237.5,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/srac,
2583,OGI,Organigram Holdings Inc.,1.13,219792978.93,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ogi,
5246,INSI,Insight Select Income Fund,20.5,219555717.5,,,,,https://old.nasdaq.com/symbol/insi,
3871,ARA,"American Renal Associates Holdings, Inc",6.34,219413001.86,,2016.0,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/ara,
2666,PCSB,PCSB Financial Corporation,13.05,219256142.85,,2017.0,Finance,Banks,https://old.nasdaq.com/symbol/pcsb,
3396,THCA,Tuscan Holdings Corp. II,9.97,219215375.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/thca,
334,ATLC,Atlanticus Holdings Corporation,13.7,219161270.1,,1995.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/atlc,
5866,OIS,"Oil States International, Inc.",3.59,219099954.52,,2001.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/ois,
6924,BIOX,Bioceres Crop Solutions Corp.,5.645,218461500.0,,2018.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/biox,
7077,NHS,Neuberger Berman High Yield Strategies Fund,11.17,218268334.45,,,,,https://old.nasdaq.com/symbol/nhs,
1595,HTBX,"Heat Biologics, Inc.",1.39,218200465.28,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/htbx,
988,DZSI,DZS Inc.,10.09,217749424.44,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/dzsi,
994,EGLE,Eagle Bulk Shipping Inc.,19.73,217178014.46,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/egle,
2487,NWFL,Norwood Financial Corp.,26.47,216909156.16,,,Finance,Major Banks,https://old.nasdaq.com/symbol/nwfl,
424,BCTG,BCTG Acquisition Corp.,10.14,216765315.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/bctg,
3122,SONA,"Southern National Bancorp of Virginia, Inc.",8.89,216639103.17,,,Finance,Major Banks,https://old.nasdaq.com/symbol/sona,
6681,UTI,Universal Technical Institute Inc,6.64,216534988.24,,2003.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti,
658,CERC,Cerecor Inc.,2.84,216286419.6,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cerc,
4930,FLY,Fly Leasing Limited,7.09,216110779.21,,2007.0,,,https://old.nasdaq.com/symbol/fly,
928,DMTK,"DermTech, Inc.",11.08,216072664.44,,2017.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/dmtk,
3121,SMBC,"Southern Missouri Bancorp, Inc.",23.65,215844681.25,,,Finance,Banks,https://old.nasdaq.com/symbol/smbc,
6988,ENX,Eaton Vance New York Municipal Bond Fund,11.91,215788881.54,,2002.0,,,https://old.nasdaq.com/symbol/enx,
615,CASI,"CASI Pharmaceuticals, Inc.",1.74,215662262.46,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/casi,
2563,OPRA,Opera Limited,8.92,215104283.6,24114830.0,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/opra,
2312,MSON,"MISONIX, Inc.",12.37,214918668.45,,1992.0,Capital Goods,Medical Specialities,https://old.nasdaq.com/symbol/mson,
804,BBCP,"Concrete Pumping Holdings, Inc. ",3.69,214758309.96,,2017.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bbcp,
3097,SUNS,Solar Senior Capital Ltd.,13.38,214736074.92,,,,,https://old.nasdaq.com/symbol/suns,
6016,PLYM,"Plymouth Industrial REIT, Inc.",13.38,214679865.54,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/plym,
5448,DFNS,LGL Systems Acquisition Corp.,9.9507,214561968.75,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/dfns,
1512,GNRS,Greenrose Acquisition Corp.,9.8,214546500.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/gnrs,
705,COFS,"ChoiceOne Financial Services, Inc.",27.55,214540996.6,,,Finance,Major Banks,https://old.nasdaq.com/symbol/cofs,
4999,GCI,"Gannett Co., Inc.",1.57,213999369.67,,2014.0,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/gci,
2374,NATH,"Nathan&#39;s Famous, Inc.",51.91,213594648.01,,1993.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/nath,
7054,KLR,"Kaleyra, Inc.",7.5,213563107.5,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/klr,
2838,QMCO,Quantum Corporation,5.35,213507564.6,,,Technology,Electronic Components,https://old.nasdaq.com/symbol/qmco,
5831,NXR,Nuveen Select Tax Free Income Portfolio III,16.36,213425361.6,,1992.0,,,https://old.nasdaq.com/symbol/nxr,
2301,MIST,Milestone Pharmaceuticals Inc.,8.63,213247990.4,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mist,
984,DYAI,"Dyadic International, Inc.",7.75,212986716.75,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/dyai,
1386,GMDA,Gamida Cell Ltd.,4.3,212728813.1,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/gmda,
40,ARAY,Accuray Incorporated,2.35,212597339.55,,2007.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/aray,
1466,GSMG,Glory Star New Media Group Holdings Limited,3.69,212447565.54,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/gsmg,
5167,HTZ,"Hertz Global Holdings, Inc",1.36,212440810.08,,2016.0,Consumer Services,Rental/Leasing Companies,https://old.nasdaq.com/symbol/htz,
305,ARYB,ARYA Sciences Acquisition Corp II,11.0535,212077977.75,,2020.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/aryb,
308,ARYA,ARYA Sciences Acquisition Corp III,10.75,211619125.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/arya,
3209,SSSS,SuRo Capital Corp.,12.63,211610471.7,,2011.0,,,https://old.nasdaq.com/symbol/ssss,
3132,SPRO,"Spero Therapeutics, Inc.",10.0,211525410.0,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/spro,
6565,TYG,Tortoise Energy Infrastructure Corporation,15.86,211481030.54,,2004.0,,,https://old.nasdaq.com/symbol/tyg,
5652,NBR,Nabors Industries Ltd.,28.97,211359094.24,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nbr,
184,AMCI,AMCI Acquisition Corp.,10.34,211331070.72,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/amci,
4255,BRT,BRT Apartments Corp.,12.84,210990167.04,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/brt,
678,CKPT,"Checkpoint Therapeutics, Inc.",3.51,210737648.16,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ckpt,
6972,CTO,"CTO Realty Growth, Inc.",44.69,210718757.49,,,Finance,Real Estate,https://old.nasdaq.com/symbol/cto,
6091,PIM,Putnam Master Intermediate Income Trust,4.11,210395260.71,,1988.0,,,https://old.nasdaq.com/symbol/pim,
7122,RVP,"Retractable Technologies, Inc.",6.36,210116617.44,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/rvp,
1648,HRZN,Horizon Technology Finance Corporation,12.13,209769912.4,,2010.0,,,https://old.nasdaq.com/symbol/hrzn,
2007,KLDO,"Kaleido Biosciences, Inc.",5.9,209725111.1,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/kldo,
7060,MHH,"Mastech Digital, Inc",18.38,209141406.62,,,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/mhh,
6576,TCI,"Transcontinental Realty Investors, Inc.",23.99,209139230.33,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci,
1384,GRTX,"Galera Therapeutics, Inc.",8.4,209009614.8,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/grtx,
5752,NOA,North American Construction Group Ltd.,7.17,208965864.24,,2006.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/noa,
4716,EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,8.84,208815050.08,,2017.0,,,https://old.nasdaq.com/symbol/efl,
5359,KMF,"Kayne Anderson Midstream Energy Fund, Inc",4.42,208612782.04,,2010.0,,,https://old.nasdaq.com/symbol/kmf,
65,ADMA,ADMA Biologics Inc,2.41,208103454.21,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/adma,
340,ATOM,Atomera Incorporated,10.49,207973114.05,,2016.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/atom,
172,ASPS,Altisource Portfolio Solutions S.A.,13.28,207587076.96,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/asps,
5423,LGI,Lazard Global Total Return and Income Fund,15.9,206853609.9,,2004.0,,,https://old.nasdaq.com/symbol/lgi,
579,CLXT,"Calyxt, Inc.",6.22,206406569.92,,2017.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/clxt,
2990,SCPH,scPharmaceuticals Inc.,7.55,206265690.45,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/scph,
4725,EVG,Eaton Vance Short Diversified Income Fund,11.52,205984465.92,,2005.0,,,https://old.nasdaq.com/symbol/evg,
3084,SMBK,"SmartFinancial, Inc.",13.53,205885089.96,,,Finance,Major Banks,https://old.nasdaq.com/symbol/smbk,
4718,EHT,Eaton Vance High Income 2021 Target Term Trust,9.58,205629948.32,,2016.0,,,https://old.nasdaq.com/symbol/eht,
2645,PKOH,Park-Ohio Holdings Corp.,16.31,205533172.46,,,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/pkoh,
3185,SMMF,"Summit Financial Group, Inc.",15.81,205165516.26,,,Finance,Major Banks,https://old.nasdaq.com/symbol/smmf,
3264,TBNK,Territorial Bancorp Inc.,21.54,204928695.18,,2009.0,Finance,Savings Institutions,https://old.nasdaq.com/symbol/tbnk,
4189,BSL,Blackstone GSO Senior Floating Rate Term Fund,13.96,204698816.44,,2010.0,,,https://old.nasdaq.com/symbol/bsl,
738,CIVB,"Civista Bancshares, Inc. ",12.73,204354422.67,,,Finance,Major Banks,https://old.nasdaq.com/symbol/civb,
5780,JCE,Nuveen Core Equity Alpha Fund,12.73,204052747.13,,2007.0,,,https://old.nasdaq.com/symbol/jce,
2355,MBIO,"Mustang Bio, Inc.",3.6,203665356.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mbio,
1078,EPIX,ESSA Pharma Inc.,7.02,203639747.22,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/epix,
4195,DHF,BNY Mellon High Yield Strategies Fund,2.8,203581526.4,,1998.0,,,https://old.nasdaq.com/symbol/dhf,
6553,TWI,"Titan International, Inc.",3.34,203485415.18,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/twi,
6140,RM,Regional Management Corp.,17.92,203160294.4,,2012.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/rm,
174,ALTM,Altus Midstream Company,12.5,203080750.0,,2017.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/altm,
3248,GLG,"TD Holdings, Inc.",2.94,202751893.26,,2013.0,Finance,Major Banks,https://old.nasdaq.com/symbol/glg,
5692,NSCO,"Nesco Holdings, Inc.",4.12,202019680.36,,2017.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/nsco,
68,ADRO,"Aduro Biotech, Inc.",2.49,201836922.45,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/adro,
3911,AFT,Apollo Senior Floating Rate Fund Inc.,12.95,201671139.95,,2011.0,,,https://old.nasdaq.com/symbol/aft,
5302,IVH,Ivy High Income Opportunities Fund,12.16,201494057.6,,2013.0,,,https://old.nasdaq.com/symbol/ivh,
273,AQB,"AquaBounty Technologies, Inc.",4.5,201488328.0,,,,,https://old.nasdaq.com/symbol/aqb,
